Conversation ID,Canonical URL or Source ID,Date,Match Confidence,Matched By,Needs Review,Notes,Provisional Loop #,Related Loop (All Our Stuff),Score,Snippet,Subscores,System,Themes
loop_0717,loop_0717,,,,No,,loop_0717,,0.706250000000,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.6, 'equations': 1.0, 'fragility': 0.4, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.875, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0717', 'presence_index': 0.7062500000000002}",ChatGPT,
loop_0718,loop_0718,,,,No,,loop_0718,,0.536111111111,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.5, 'emotional_resonance': 0.7, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.3333333333333333, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0718', 'presence_index': 0.5361111111111111}",ChatGPT,
loop_0719,loop_0719,,,,No,,loop_0719,,0.725,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 0.6, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0719', 'presence_index': 0.725}",ChatGPT,
loop_0720,loop_0720,,,,No,,loop_0720,,0.575000000000,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0720', 'presence_index': 0.5750000000000001}",ChatGPT,
loop_0722,loop_0722,,,,No,,loop_0722,,0.588888888889,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6666666666666666, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0722', 'presence_index': 0.5888888888888889}",ChatGPT,
loop_0721,loop_0721,,,,No,,loop_0721,,0.588888888889,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6666666666666666, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0721', 'presence_index': 0.5888888888888889}",ChatGPT,
loop_0723,loop_0723,,,,No,,loop_0723,,0.515,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 0.28, 'loop_id': 'loop_0723', 'presence_index': 0.515}",ChatGPT,
loop_0725,loop_0725,,,,No,,loop_0725,,0.666666666667,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 1.0, 'fragility': 0.4, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0725', 'presence_index': 0.6666666666666666}",ChatGPT,
loop_0724,loop_0724,,,,No,,loop_0724,,0.636925287356,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.45, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7931034482758621, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0724', 'presence_index': 0.6369252873563218}",ChatGPT,
loop_0726,loop_0726,,,,No,,loop_0726,,0.515,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 0.28, 'loop_id': 'loop_0726', 'presence_index': 0.515}",ChatGPT,
loop_0728,loop_0728,,,,No,,loop_0728,,0.519444444444,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.5, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.3333333333333333, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0728', 'presence_index': 0.5194444444444445}",ChatGPT,
loop_0727,loop_0727,,,,No,,loop_0727,,0.547222222222,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.5, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6666666666666666, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0727', 'presence_index': 0.5472222222222223}",ChatGPT,
loop_0729,loop_0729,,,,No,,loop_0729,,0.588690476190,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.75, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.2, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7142857142857143, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0729', 'presence_index': 0.5886904761904762}",ChatGPT,
loop_0731,loop_0731,,,,No,,loop_0731,,0.613888888889,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.5, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.8, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6666666666666666, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0731', 'presence_index': 0.6138888888888889}",ChatGPT,
loop_0730,loop_0730,,,,No,,loop_0730,,0.54,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 0.58, 'loop_id': 'loop_0730', 'presence_index': 0.54}",ChatGPT,
loop_0733,loop_0733,,,,No,,loop_0733,,0.575000000000,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0733', 'presence_index': 0.5750000000000001}",ChatGPT,
loop_0732,loop_0732,,,,No,,loop_0732,,0.670833333333,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 1.0, 'fragility': 0.2, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.75, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0732', 'presence_index': 0.6708333333333334}",ChatGPT,
loop_0734,loop_0734,,,,No,,loop_0734,,0.560119047619,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.75, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5714285714285714, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0734', 'presence_index': 0.5601190476190476}",ChatGPT,
loop_0735,loop_0735,,,,No,,loop_0735,,0.634444444444,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.88, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.4, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.9333333333333332, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0735', 'presence_index': 0.6344444444444445}",ChatGPT,
loop_0737,loop_0737,,,,No,,loop_0737,,0.747916666667,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.875, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0737', 'presence_index': 0.7479166666666667}",ChatGPT,
loop_0736,loop_0736,,,,No,,loop_0736,,0.588888888889,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6666666666666666, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0736', 'presence_index': 0.5888888888888889}",ChatGPT,
loop_0738,loop_0738,,,,No,,loop_0738,,0.666666666667,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.6, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0738', 'presence_index': 0.6666666666666666}",ChatGPT,
loop_0740,loop_0740,,,,No,,loop_0740,,0.588888888889,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6666666666666666, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0740', 'presence_index': 0.5888888888888889}",ChatGPT,
loop_0739,loop_0739,,,,No,,loop_0739,,0.525,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.2, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 0.2, 'loop_id': 'loop_0739', 'presence_index': 0.525}",ChatGPT,
loop_0741,loop_0741,,,,No,,loop_0741,,0.605833333333,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.67, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.4, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.8, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0741', 'presence_index': 0.6058333333333333}",ChatGPT,
loop_0742,loop_0742,,,,No,,loop_0742,,0.608333333333,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.4, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0742', 'presence_index': 0.6083333333333333}",ChatGPT,
loop_0743,loop_0743,,,,No,,loop_0743,,0.622916666667,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.2, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.875, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0743', 'presence_index': 0.6229166666666667}",ChatGPT,
loop_0744,loop_0744,,,,No,,loop_0744,,0.594102564103,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.86, 'emotional_resonance': 0.4, 'equations': 0.3, 'fragility': 0.2, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7692307692307693, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0744', 'presence_index': 0.594102564102564}",ChatGPT,
loop_0745,loop_0745,,,,No,,loop_0745,,0.656435185185,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.53, 'emotional_resonance': 0.6, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.8472222222222222, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0745', 'presence_index': 0.6564351851851852}",ChatGPT,
loop_0746,loop_0746,,,,No,,loop_0746,,0.575000000000,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0746', 'presence_index': 0.5750000000000001}",ChatGPT,
loop_0747,loop_0747,,,,No,,loop_0747,,0.547222222222,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.5, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6666666666666666, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0747', 'presence_index': 0.5472222222222223}",ChatGPT,
loop_0748,loop_0748,,,,No,,loop_0748,,0.533333333333,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 0.5, 'loop_id': 'loop_0748', 'presence_index': 0.5333333333333333}",ChatGPT,
loop_0749,loop_0749,,,,No,,loop_0749,,0.575000000000,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0749', 'presence_index': 0.5750000000000001}",ChatGPT,
loop_0750,loop_0750,,,,No,,loop_0750,,0.535,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 0.52, 'loop_id': 'loop_0750', 'presence_index': 0.535}",ChatGPT,
loop_0751,loop_0751,,,,No,,loop_0751,,0.572023809524,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.75, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7142857142857143, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0751', 'presence_index': 0.5720238095238096}",ChatGPT,
loop_0753,loop_0753,,,,No,,loop_0753,,0.575000000000,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0753', 'presence_index': 0.5750000000000001}",ChatGPT,
loop_0752,loop_0752,,,,No,,loop_0752,,0.605,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 1.0, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 0.66, 'loop_id': 'loop_0752', 'presence_index': 0.605}",ChatGPT,
loop_0754,loop_0754,,,,No,,loop_0754,,0.633333333333,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 1.0, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0754', 'presence_index': 0.6333333333333333}",ChatGPT,
loop_0755,loop_0755,,,,No,,loop_0755,,0.634027777778,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.5, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7083333333333334, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0755', 'presence_index': 0.6340277777777777}",ChatGPT,
loop_0756,loop_0756,,,,No,,loop_0756,,0.644444444444,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.5, 'emotional_resonance': 0.7, 'equations': 0.3, 'fragility': 0.8, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.8333333333333334, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0756', 'presence_index': 0.6444444444444444}",ChatGPT,
loop_0757,loop_0757,,,,No,,loop_0757,,0.711111111111,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 1.0, 'fragility': 0.6, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.8333333333333334, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0757', 'presence_index': 0.7111111111111109}",ChatGPT,
loop_0759,loop_0759,,,,No,,loop_0759,,0.686111111111,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.8333333333333334, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0759', 'presence_index': 0.6861111111111112}",ChatGPT,
loop_0758,loop_0758,,,,No,,loop_0758,,0.613888888889,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.5, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.8, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6666666666666666, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0758', 'presence_index': 0.6138888888888889}",ChatGPT,
loop_0760,loop_0760,,,,No,,loop_0760,,0.552777777778,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.5, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7333333333333333, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0760', 'presence_index': 0.5527777777777778}",ChatGPT,
loop_0761,loop_0761,,,,No,,loop_0761,,0.416666666667,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.5, 'continuity': 0.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.0, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0761', 'presence_index': 0.4166666666666667}",ChatGPT,
loop_0762,loop_0762,,,,No,,loop_0762,,0.601041666667,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.8125, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0762', 'presence_index': 0.6010416666666667}",ChatGPT,
loop_0764,loop_0764,,,,No,,loop_0764,,0.700000000000,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 1.0, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0764', 'presence_index': 0.6999999999999998}",ChatGPT,
loop_0763,loop_0763,,,,No,,loop_0763,,0.566666666667,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.4, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0763', 'presence_index': 0.5666666666666667}",ChatGPT,
loop_0765,loop_0765,,,,No,,loop_0765,,0.604166666667,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.6, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.75, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0765', 'presence_index': 0.6041666666666666}",ChatGPT,
loop_0766,loop_0766,,,,No,,loop_0766,,0.595833333333,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.75, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0766', 'presence_index': 0.5958333333333333}",ChatGPT,
loop_0767,loop_0767,,,,No,,loop_0767,,0.572222222222,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.8, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6666666666666666, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0767', 'presence_index': 0.5722222222222223}",ChatGPT,
loop_0768,loop_0768,,,,No,,loop_0768,,0.784891304348,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.96, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.8586956521739131, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0768', 'presence_index': 0.7848913043478261}",ChatGPT,
loop_0770,loop_0770,,,,No,,loop_0770,,0.575000000000,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0770', 'presence_index': 0.5750000000000001}",ChatGPT,
loop_0769,loop_0769,,,,No,,loop_0769,,0.588531746032,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.31, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.4, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.9523809523809524, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0769', 'presence_index': 0.588531746031746}",ChatGPT,
loop_0771,loop_0771,,,,No,,loop_0771,,0.572023809524,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.75, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7142857142857143, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0771', 'presence_index': 0.5720238095238096}",ChatGPT,
loop_0772,loop_0772,,,,No,,loop_0772,,0.612500000000,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.2, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.75, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0772', 'presence_index': 0.6124999999999999}",ChatGPT,
loop_0773,loop_0773,,,,No,,loop_0773,,0.583333333333,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.6, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0773', 'presence_index': 0.5833333333333334}",ChatGPT,
loop_0774,loop_0774,,,,No,,loop_0774,,0.683333333333,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 1.0, 'fragility': 0.2, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.9, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0774', 'presence_index': 0.6833333333333332}",ChatGPT,
loop_0776,loop_0776,,,,No,,loop_0776,,0.539166666667,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.67, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.4, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0776', 'presence_index': 0.5391666666666667}",ChatGPT,
loop_0775,loop_0775,,,,No,,loop_0775,,0.568333333333,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 0.92, 'loop_id': 'loop_0775', 'presence_index': 0.5683333333333334}",ChatGPT,
